


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	Encoder_counts	Diff_counts	Cond_(uS/cm)	Cond_Temp	Dust(#>1.0Mikrom)	pH450nm	pH586nm	pH589nm	Na410nm	SO4_disabled	Calcium_Counts	Peroxide_Counts	Ammonium_Counts	MQ/SPLE	NEW BAG	BREAK	LOG	
22/10/2019	11:18:58	1571714338.086753370	4266.0	Sample	Sample	-1.7964E+0	1.3984E+4	1.6000E+1	6.1000E-1	2.3400E+1	1.6000E+2	5.9180E+4	2.5690E+4	2.3233E+4	3.3429E+4	NaN	2.6565E+4	5.3540E+3	6.1450E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:18:59	1571714339.086810590	4267.0	Sample	Sample	-1.9029E+0	1.3968E+4	1.6000E+1	6.1000E-1	2.3400E+1	1.9100E+2	5.9357E+4	2.5710E+4	2.3283E+4	3.3003E+4	NaN	2.6716E+4	5.3420E+3	7.3260E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:00	1571714340.086867810	4268.0	Sample	Sample	-1.5755E+0	1.3952E+4	1.6000E+1	6.1000E-1	2.3400E+1	1.4600E+2	5.9777E+4	2.5509E+4	2.3278E+4	3.3538E+4	NaN	2.6514E+4	5.1350E+3	7.1020E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:01	1571714341.086925030	4269.0	Sample	Sample	-1.8193E+0	1.3937E+4	1.5000E+1	6.1000E-1	2.3400E+1	1.8200E+2	5.9533E+4	2.5410E+4	2.2962E+4	3.3322E+4	NaN	2.7209E+4	5.2880E+3	7.2220E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:02	1571714342.086982250	4270.0	Sample	Sample	-1.6794E+0	1.3921E+4	1.6000E+1	6.1000E-1	2.3400E+1	1.6900E+2	5.9700E+4	2.5837E+4	2.3100E+4	3.3703E+4	NaN	2.7182E+4	5.2760E+3	7.2570E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:03	1571714343.087039470	4271.0	Sample	Sample	-1.6468E+0	1.3905E+4	1.6000E+1	6.1000E-1	2.3400E+1	1.7900E+2	5.9307E+4	2.5543E+4	2.3240E+4	3.3275E+4	NaN	2.7269E+4	5.3330E+3	7.2830E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:04	1571714344.087096690	4272.0	Sample	Sample	-1.9442E+0	1.3890E+4	1.5000E+1	6.1000E-1	2.3400E+1	1.4400E+2	5.9427E+4	2.5425E+4	2.3111E+4	3.3320E+4	NaN	2.7597E+4	5.2490E+3	7.2910E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:05	1571714345.087153910	4273.0	Sample	Sample	-1.8370E+0	1.3874E+4	1.6000E+1	6.1000E-1	2.3400E+1	1.8900E+2	5.9420E+4	2.6026E+4	2.3269E+4	3.3257E+4	NaN	2.7230E+4	5.2820E+3	7.2970E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:06	1571714346.087211130	4274.0	Sample	Sample	-1.5628E+0	1.3858E+4	1.6000E+1	6.1000E-1	2.3400E+1	1.6000E+2	5.9497E+4	2.5974E+4	2.3349E+4	3.3648E+4	NaN	2.6970E+4	5.2450E+3	7.2160E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:07	1571714347.087268350	4275.0	Sample	Sample	-1.8409E+0	1.3842E+4	1.6000E+1	6.1000E-1	2.3400E+1	1.5800E+2	5.9397E+4	2.5798E+4	2.3629E+4	3.2985E+4	NaN	2.7330E+4	5.1640E+3	7.2800E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:08	1571714348.087325570	4276.0	Sample	Sample	-1.6539E+0	1.3827E+4	1.5000E+1	6.1000E-1	2.3400E+1	1.5400E+2	5.9461E+4	2.6377E+4	2.3663E+4	3.3253E+4	NaN	2.7052E+4	5.2580E+3	7.2700E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:09	1571714349.087382790	4277.0	Sample	Sample	-1.6720E+0	1.3811E+4	1.6000E+1	6.2000E-1	2.3400E+1	1.5800E+2	5.9262E+4	2.5945E+4	2.3575E+4	3.3466E+4	NaN	2.7128E+4	5.4460E+3	7.3190E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:10	1571714350.087440010	4278.0	Sample	Sample	-1.9708E+0	1.3795E+4	1.6000E+1	6.2000E-1	2.3400E+1	1.3900E+2	5.9033E+4	2.6137E+4	2.3425E+4	3.3349E+4	NaN	2.7348E+4	5.3000E+3	7.1900E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:11	1571714351.087497230	4279.0	Sample	Sample	-1.8064E+0	1.3779E+4	1.6000E+1	6.2000E-1	2.3400E+1	1.8100E+2	5.9167E+4	2.6605E+4	2.3685E+4	3.3060E+4	NaN	2.7400E+4	5.2480E+3	7.3050E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:12	1571714352.087553980	4280.0	Sample	Sample	-1.5922E+0	1.3764E+4	1.5000E+1	6.2000E-1	2.3400E+1	1.3700E+2	5.9235E+4	2.6711E+4	2.3855E+4	3.2860E+4	NaN	2.7181E+4	5.2650E+3	7.3560E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:13	1571714353.087611200	4281.0	Sample	Sample	-1.8340E+0	1.3748E+4	1.6000E+1	6.2000E-1	2.3400E+1	1.5400E+2	5.8848E+4	2.6239E+4	2.3658E+4	3.3308E+4	NaN	2.6886E+4	5.3490E+3	7.3840E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:14	1571714354.086668490	4282.0	Sample	Sample	-1.5969E+0	1.3732E+4	1.6000E+1	6.3000E-1	2.3400E+1	1.6900E+2	5.9413E+4	2.6600E+4	2.3819E+4	3.3071E+4	NaN	2.6996E+4	5.3930E+3	7.3630E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:15	1571714355.086725710	4283.0	Sample	Sample	-1.7140E+0	1.3716E+4	1.6000E+1	6.3000E-1	2.3400E+1	1.5400E+2	5.9108E+4	2.6628E+4	2.4248E+4	3.3019E+4	NaN	2.7034E+4	5.1380E+3	7.2490E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:16	1571714356.086782930	4284.0	Sample	Sample	-1.9887E+0	1.3700E+4	1.6000E+1	6.3000E-1	2.3400E+1	1.6700E+2	5.9063E+4	2.6562E+4	2.3936E+4	3.3023E+4	NaN	2.7044E+4	5.3850E+3	7.3460E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:17	1571714357.086840150	4285.0	Sample	Sample	-1.6656E+0	1.3685E+4	1.5000E+1	6.4000E-1	2.3400E+1	1.6100E+2	5.9275E+4	2.6869E+4	2.4024E+4	3.2976E+4	NaN	2.7069E+4	5.4430E+3	7.3040E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:18	1571714358.086897370	4286.0	Sample	Sample	-1.6006E+0	1.3669E+4	1.6000E+1	6.4000E-1	2.3400E+1	1.7900E+2	5.9318E+4	2.6702E+4	2.3816E+4	3.3255E+4	NaN	2.6799E+4	5.3670E+3	7.4060E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:19	1571714359.086954590	4287.0	Sample	Sample	-1.8350E+0	1.3653E+4	1.6000E+1	6.5000E-1	2.3400E+1	1.3800E+2	5.9461E+4	2.6085E+4	2.3726E+4	3.2905E+4	NaN	2.7044E+4	5.3850E+3	7.0990E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:20	1571714360.087011810	4288.0	Sample	Sample	-1.5833E+0	1.3637E+4	1.6000E+1	6.5000E-1	2.3400E+1	1.6200E+2	5.9494E+4	2.6512E+4	2.3814E+4	3.3032E+4	NaN	2.7091E+4	5.3090E+3	7.3820E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:21	1571714361.087069030	4289.0	Sample	Sample	-1.7336E+0	1.3622E+4	1.5000E+1	6.5000E-1	2.3400E+1	1.6800E+2	5.9675E+4	2.6261E+4	2.3642E+4	3.2903E+4	NaN	2.6853E+4	5.4430E+3	7.2330E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:22	1571714362.087126250	4290.0	Sample	Sample	-2.0320E+0	1.3606E+4	1.6000E+1	6.6000E-1	2.3400E+1	1.3700E+2	5.9791E+4	2.5945E+4	2.3351E+4	3.3259E+4	NaN	2.6719E+4	5.4020E+3	7.2790E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:23	1571714363.087183480	4291.0	Sample	Sample	-1.6334E+0	1.3590E+4	1.6000E+1	6.6000E-1	2.3400E+1	1.6200E+2	5.9865E+4	2.5891E+4	2.3502E+4	3.2913E+4	NaN	2.7109E+4	5.3580E+3	7.2230E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:24	1571714364.087240700	4292.0	Sample	Sample	-1.5503E+0	1.3574E+4	1.6000E+1	6.6000E-1	2.3400E+1	1.6700E+2	5.9544E+4	2.5706E+4	2.2998E+4	3.2778E+4	NaN	2.6982E+4	5.1100E+3	7.3010E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:25	1571714365.087297920	4293.0	Sample	Sample	-1.8338E+0	1.3559E+4	1.5000E+1	6.7000E-1	2.3400E+1	1.5200E+2	5.9332E+4	2.5825E+4	2.3202E+4	3.3097E+4	NaN	2.7055E+4	5.3670E+3	7.2340E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:26	1571714366.087355140	4294.0	Sample	Sample	-1.5951E+0	1.3543E+4	1.6000E+1	6.7000E-1	2.3400E+1	1.5800E+2	5.9842E+4	2.6013E+4	2.3441E+4	3.3189E+4	NaN	2.6837E+4	5.3120E+3	7.2010E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:27	1571714367.087412360	4295.0	Sample	Sample	-1.7389E+0	1.3527E+4	1.6000E+1	6.7000E-1	2.3400E+1	1.7300E+2	5.9363E+4	2.5782E+4	2.3202E+4	3.3345E+4	NaN	2.6757E+4	5.2920E+3	6.9640E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:28	1571714368.087469580	4296.0	Sample	Sample	-1.9673E+0	1.3511E+4	1.6000E+1	6.7000E-1	2.3400E+1	1.5900E+2	5.9210E+4	2.5742E+4	2.3527E+4	3.3085E+4	NaN	2.6847E+4	5.3400E+3	7.1550E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:29	1571714369.087526800	4297.0	Sample	Sample	-1.6052E+0	1.3496E+4	1.5000E+1	6.8000E-1	2.3400E+1	1.8100E+2	5.9551E+4	2.6045E+4	2.3758E+4	3.3110E+4	NaN	2.6786E+4	5.2650E+3	7.2830E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:30	1571714370.087584020	4298.0	Sample	Sample	-1.6248E+0	1.3480E+4	1.6000E+1	6.8000E-1	2.3400E+1	1.6700E+2	5.9153E+4	2.5965E+4	2.3398E+4	3.2960E+4	NaN	2.6648E+4	5.3150E+3	7.1570E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:31	1571714371.086640830	4299.0	Sample	Sample	-1.7966E+0	1.3464E+4	1.6000E+1	7.0000E-1	2.3400E+1	1.6700E+2	5.9113E+4	2.6058E+4	2.3500E+4	3.3228E+4	NaN	2.5625E+4	5.3980E+3	7.0070E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:32	1571714372.086698050	4300.0	Sample	Sample	-1.5720E+0	1.3449E+4	1.5000E+1	7.0000E-1	2.3400E+1	1.4500E+2	5.9470E+4	2.6361E+4	2.3604E+4	3.3138E+4	NaN	2.6699E+4	5.3460E+3	7.2270E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:33	1571714373.086755280	4301.0	Sample	Sample	-1.8057E+0	1.3433E+4	1.6000E+1	7.2000E-1	2.3400E+1	1.5200E+2	5.9210E+4	2.5950E+4	2.3708E+4	3.3093E+4	NaN	2.7043E+4	5.3490E+3	7.1780E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:34	1571714374.086812500	4302.0	Sample	Sample	-1.9172E+0	1.3417E+4	1.6000E+1	7.2000E-1	2.3400E+1	1.5400E+2	5.9219E+4	2.6148E+4	2.3706E+4	3.3060E+4	NaN	2.6683E+4	5.4000E+3	7.1550E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:35	1571714375.086869720	4303.0	Sample	Sample	-1.5972E+0	1.3401E+4	1.6000E+1	7.2000E-1	2.3400E+1	1.7500E+2	5.9099E+4	2.6420E+4	2.3654E+4	3.2980E+4	NaN	2.6800E+4	5.3220E+3	7.1080E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:36	1571714376.086926940	4304.0	Sample	Sample	-1.6656E+0	1.3386E+4	1.5000E+1	7.3000E-1	2.3400E+1	1.6900E+2	5.9122E+4	2.6548E+4	2.3891E+4	3.3355E+4	NaN	2.6686E+4	5.3830E+3	6.9600E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:37	1571714377.086984160	4305.0	Sample	Sample	-1.7187E+0	1.3370E+4	1.6000E+1	7.3000E-1	2.3400E+1	1.8300E+2	5.9076E+4	2.6137E+4	2.3807E+4	3.2915E+4	NaN	2.6780E+4	5.4710E+3	7.2640E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:38	1571714378.087041380	4306.0	Sample	Sample	-1.5485E+0	1.3354E+4	1.6000E+1	7.4000E-1	2.3400E+1	1.5900E+2	5.9289E+4	2.6237E+4	2.4008E+4	3.2892E+4	NaN	2.6724E+4	5.3940E+3	7.1090E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:39	1571714379.087098600	4307.0	Sample	Sample	-1.8567E+0	1.3338E+4	1.6000E+1	7.4000E-1	2.3400E+1	1.9400E+2	5.9094E+4	2.6361E+4	2.4085E+4	3.3161E+4	NaN	2.6778E+4	5.3330E+3	6.9840E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:40	1571714380.087155820	4308.0	Sample	Sample	-1.8635E+0	1.3322E+4	1.6000E+1	7.6000E-1	2.3400E+1	1.5000E+2	5.9108E+4	2.6408E+4	2.3997E+4	3.3058E+4	NaN	2.6694E+4	5.3200E+3	7.1330E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:41	1571714381.087213040	4309.0	Sample	Sample	-1.5841E+0	1.3307E+4	1.5000E+1	7.6000E-1	2.3400E+1	1.4500E+2	5.9248E+4	2.6368E+4	2.4219E+4	3.3366E+4	NaN	2.6709E+4	5.2550E+3	6.9080E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:42	1571714382.087270260	4310.0	Sample	Sample	-1.7104E+0	1.3291E+4	1.6000E+1	7.8000E-1	2.3400E+1	1.7000E+2	5.8923E+4	2.6501E+4	2.3934E+4	3.3456E+4	NaN	2.6699E+4	5.4430E+3	7.0340E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:43	1571714383.087327480	4311.0	Sample	Sample	-1.6531E+0	1.3276E+4	1.5000E+1	7.8000E-1	2.3400E+1	1.7200E+2	5.9393E+4	2.6458E+4	2.3954E+4	3.3290E+4	NaN	2.6338E+4	5.4220E+3	7.0300E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:44	1571714384.087384700	4312.0	Sample	Sample	-1.6719E+0	1.3260E+4	1.6000E+1	7.8000E-1	2.3400E+1	1.6300E+2	5.9311E+4	2.6765E+4	2.4020E+4	3.3212E+4	NaN	2.6621E+4	5.3100E+3	7.0760E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:45	1571714385.087441920	4313.0	Sample	Sample	-1.8645E+0	1.3245E+4	1.5000E+1	7.9000E-1	2.3400E+1	1.7500E+2	5.9334E+4	2.6341E+4	2.3518E+4	3.3402E+4	NaN	2.6963E+4	5.4460E+3	7.0650E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:46	1571714386.087498660	4314.0	Sample	Sample	-1.8383E+0	1.3229E+4	1.6000E+1	7.9000E-1	2.3400E+1	1.6900E+2	5.9447E+4	2.6465E+4	2.3554E+4	3.3114E+4	NaN	2.6425E+4	5.2720E+3	7.0140E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:47	1571714387.087555880	4315.0	Sample	Sample	-1.5939E+0	1.3213E+4	1.6000E+1	8.0000E-1	2.3400E+1	1.4700E+2	5.9438E+4	2.6474E+4	2.4058E+4	3.3431E+4	NaN	2.6705E+4	5.2070E+3	6.9580E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:48	1571714388.087613110	4316.0	Sample	Sample	-1.7369E+0	1.3198E+4	1.5000E+1	8.0000E-1	2.3400E+1	1.8000E+2	5.8830E+4	2.6334E+4	2.3769E+4	3.3495E+4	NaN	2.6599E+4	5.4520E+3	6.9040E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:49	1571714389.086670400	4317.0	Sample	Sample	-1.6100E+0	1.3182E+4	1.6000E+1	8.1000E-1	2.3400E+1	1.7400E+2	5.9296E+4	2.6295E+4	2.3753E+4	3.3150E+4	NaN	2.6637E+4	5.4800E+3	6.9200E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:50	1571714390.086727620	4318.0	Sample	Sample	-1.7108E+0	1.3167E+4	1.5000E+1	8.3000E-1	2.3400E+1	1.3500E+2	5.9280E+4	2.6332E+4	2.3952E+4	3.3513E+4	NaN	2.6563E+4	5.4370E+3	7.0470E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:51	1571714391.086784840	4319.0	Sample	Sample	-1.7891E+0	1.3151E+4	1.6000E+1	8.3000E-1	2.3400E+1	1.7600E+2	5.9083E+4	2.6478E+4	2.3588E+4	3.3492E+4	NaN	2.6539E+4	5.2750E+3	6.9880E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:52	1571714392.086842060	4320.0	Sample	Sample	-1.8176E+0	1.3135E+4	1.6000E+1	8.3000E-1	2.3400E+1	1.6300E+2	5.9268E+4	2.6605E+4	2.3882E+4	3.3531E+4	NaN	2.6682E+4	5.3770E+3	7.0760E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:53	1571714393.086899280	4321.0	Sample	Sample	-1.6245E+0	1.3120E+4	1.5000E+1	8.4000E-1	2.3400E+1	1.3600E+2	5.9033E+4	2.6716E+4	2.3975E+4	3.3224E+4	NaN	2.6750E+4	5.3520E+3	6.9810E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:54	1571714394.086956500	4322.0	Sample	Sample	-1.7752E+0	1.3104E+4	1.6000E+1	8.5000E-1	2.3400E+1	1.5600E+2	5.9031E+4	2.6539E+4	2.3904E+4	3.3452E+4	NaN	2.6629E+4	5.3950E+3	6.8930E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:55	1571714395.087013720	4323.0	Sample	Sample	-1.6146E+0	1.3088E+4	1.6000E+1	8.5000E-1	2.3400E+1	1.7100E+2	5.9187E+4	2.6320E+4	2.3909E+4	3.3370E+4	NaN	2.6485E+4	5.4500E+3	6.9410E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:56	1571714396.087070940	4324.0	Sample	Sample	-1.7296E+0	1.3073E+4	1.5000E+1	8.5000E-1	2.3400E+1	1.4400E+2	5.9092E+4	2.6363E+4	2.4090E+4	3.3581E+4	NaN	2.6752E+4	5.3350E+3	7.0650E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:57	1571714397.087128160	4325.0	Sample	Sample	-1.9007E+0	1.3057E+4	1.6000E+1	8.5000E-1	2.3400E+1	1.5800E+2	5.9092E+4	2.6632E+4	2.4056E+4	3.3339E+4	NaN	2.6502E+4	5.4080E+3	6.7930E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:58	1571714398.087185380	4326.0	Sample	Sample	-1.8254E+0	1.3041E+4	1.6000E+1	8.6000E-1	2.3400E+1	1.5700E+2	5.9158E+4	2.6713E+4	2.4388E+4	3.3509E+4	NaN	2.6996E+4	5.4180E+3	6.8370E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:19:59	1571714399.087242600	4327.0	Sample	Sample	-1.6181E+0	1.3026E+4	1.5000E+1	8.6000E-1	2.3400E+1	1.2400E+2	5.8925E+4	2.6632E+4	2.4076E+4	3.3476E+4	NaN	2.6711E+4	5.3580E+3	6.7900E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:00	1571714400.087299820	4328.0	Sample	Sample	-1.8400E+0	1.3010E+4	1.6000E+1	8.7000E-1	2.3400E+1	1.6800E+2	5.9047E+4	2.6675E+4	2.4135E+4	3.3595E+4	NaN	2.7055E+4	5.4230E+3	6.8160E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:01	1571714401.087357040	4329.0	Sample	Sample	-1.5560E+0	1.2995E+4	1.5000E+1	8.7000E-1	2.3400E+1	1.3300E+2	5.9368E+4	2.6906E+4	2.4284E+4	3.3441E+4	NaN	2.6733E+4	5.4080E+3	6.7290E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:02	1571714402.087414260	4330.0	Sample	Sample	-1.7438E+0	1.2979E+4	1.6000E+1	8.8000E-1	2.3400E+1	1.2500E+2	5.9101E+4	2.6808E+4	2.4237E+4	3.3497E+4	NaN	2.6361E+4	5.4190E+3	6.9280E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:03	1571714403.087471480	4331.0	Sample	Sample	-1.9374E+0	1.2964E+4	1.5000E+1	8.8000E-1	2.3400E+1	1.3700E+2	5.9101E+4	2.6799E+4	2.4228E+4	3.3646E+4	NaN	2.6859E+4	5.3620E+3	6.7790E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:04	1571714404.087528710	4332.0	Sample	Sample	-1.6283E+0	1.2948E+4	1.6000E+1	8.8000E-1	2.3400E+1	1.4300E+2	5.9339E+4	2.6887E+4	2.4316E+4	3.3753E+4	NaN	2.6384E+4	5.3820E+3	6.6930E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:05	1571714405.087585930	4333.0	Sample	Sample	-1.6467E+0	1.2932E+4	1.6000E+1	9.0000E-1	2.3400E+1	1.3800E+2	5.9070E+4	2.6616E+4	2.3941E+4	3.3589E+4	NaN	2.6734E+4	5.5130E+3	6.7600E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:06	1571714406.086642740	4334.0	Sample	Sample	-1.7708E+0	1.2917E+4	1.5000E+1	9.0000E-1	2.3400E+1	1.4400E+2	5.9259E+4	2.7315E+4	2.4237E+4	3.3648E+4	NaN	2.6698E+4	5.3760E+3	6.6990E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:07	1571714407.086699960	4335.0	Sample	Sample	-1.6722E+0	1.2901E+4	1.6000E+1	9.0000E-1	2.3400E+1	1.4400E+2	5.9300E+4	2.6598E+4	2.4524E+4	3.3636E+4	NaN	2.6590E+4	5.4680E+3	6.8230E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:08	1571714408.086757180	4336.0	Sample	Sample	-1.7761E+0	1.2886E+4	1.5000E+1	9.0000E-1	2.3400E+1	1.4100E+2	5.9018E+4	2.6797E+4	2.4151E+4	3.3695E+4	NaN	2.5634E+4	5.5140E+3	6.8270E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:09	1571714409.086814400	4337.0	Sample	Sample	-1.8798E+0	1.2870E+4	1.6000E+1	9.0000E-1	2.3400E+1	1.5900E+2	5.9094E+4	2.6707E+4	2.4090E+4	3.3595E+4	NaN	2.6639E+4	5.3680E+3	6.8730E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:10	1571714410.086871620	4338.0	Sample	Sample	-1.6732E+0	1.2855E+4	1.5000E+1	9.1000E-1	2.3400E+1	1.7800E+2	5.9171E+4	2.6890E+4	2.3950E+4	3.3726E+4	NaN	2.6699E+4	5.3440E+3	6.7430E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:11	1571714411.086928840	4339.0	Sample	Sample	-1.6919E+0	1.2838E+4	1.7000E+1	9.1000E-1	2.3400E+1	1.2300E+2	5.9013E+4	2.6562E+4	2.4031E+4	3.3605E+4	NaN	2.6557E+4	5.4620E+3	6.7800E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:12	1571714412.085986140	4340.0	Sample	Sample	-1.7304E+0	1.2823E+4	1.5000E+1	9.1000E-1	2.3400E+1	1.6300E+2	5.9117E+4	2.6682E+4	2.4246E+4	3.3601E+4	NaN	2.6563E+4	5.4280E+3	6.6800E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:13	1571714413.087043280	4341.0	Sample	Sample	-1.5794E+0	1.2807E+4	1.6000E+1	9.1000E-1	2.3400E+1	1.5300E+2	5.9153E+4	2.6463E+4	2.3895E+4	3.3636E+4	NaN	2.6606E+4	5.4010E+3	6.5830E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:14	1571714414.087100510	4342.0	Sample	Sample	-1.8416E+0	1.2792E+4	1.5000E+1	9.1000E-1	2.3400E+1	1.2500E+2	5.8918E+4	2.6277E+4	2.3932E+4	3.3597E+4	NaN	2.6695E+4	5.4750E+3	6.7080E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	11:20:15	1571714415.087157730	4343.0	Sample	Sample	-1.8789E+0	1.2776E+4	1.6000E+1	9.1000E-1	2.3400E+1	1.9800E+2	5.9072E+4	2.6569E+4	2.4144E+4	3.3712E+4	NaN	2.6613E+4	5.4950E+3	6.6880E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
