#Core, Mnt_Brown
#Top bag, 224
#Bottom bag, 232
#Loading differential counts used, 14.2
#Counts per mm, 25.0
#Intervals in secs used for core loading:
#1696, 1734
#3330, 3377
#4938, 4993
#6550, 6607
#8015, 8068
#9587, 9640
#11244, 11292
#12563, 12613
#13150, 13207
#
Elapsed_time	Epoch_time	Total_length
1022	1571711478.09	599.24
1023	1571711479.09	599.84
1024	1571711480.09	600.44
1025	1571711481.09	601.00
1026	1571711482.09	601.60
1027	1571711483.09	602.20
1028	1571711484.09	602.80
1029	1571711485.09	603.40
1030	1571711486.09	604.00
1031	1571711487.09	604.60
1032	1571711488.09	605.16
1033	1571711489.09	605.76
1034	1571711490.09	606.36
1035	1571711491.09	606.96
1036	1571711492.09	607.52
1037	1571711493.09	608.12
1038	1571711494.09	608.72
1039	1571711495.09	609.28
1040	1571711496.09	609.88
1041	1571711497.09	610.48
1042	1571711498.09	611.08
1043	1571711499.09	611.68
1044	1571711500.09	612.24
1045	1571711501.09	612.84
1046	1571711502.09	613.44
1047	1571711503.09	614.04
1048	1571711504.09	614.60
1049	1571711505.09	615.20
1050	1571711506.09	615.80
1051	1571711507.09	616.40
1052	1571711508.09	617.00
1053	1571711509.09	617.60
1054	1571711510.09	618.20
1055	1571711511.09	618.76
1056	1571711512.09	619.36
1057	1571711513.09	619.96
1058	1571711514.09	620.56
1059	1571711515.09	621.16
1060	1571711516.09	621.76
1061	1571711517.09	622.36
1062	1571711518.09	622.96
1063	1571711519.09	623.52
1064	1571711520.09	624.12
1065	1571711521.09	624.72
1066	1571711522.09	625.28
1067	1571711523.09	625.88
1068	1571711524.09	626.48
1069	1571711525.09	627.04
1070	1571711526.09	627.64
1071	1571711527.09	628.24
1072	1571711528.09	628.80
1073	1571711529.09	629.40
1074	1571711530.09	630.00
1075	1571711531.09	630.56
1076	1571711532.09	631.16
1077	1571711533.09	631.76
1078	1571711534.09	632.32
1079	1571711535.09	632.92
1080	1571711536.09	633.52
1081	1571711537.09	634.08
1082	1571711538.09	634.68
1083	1571711539.09	635.28
1084	1571711540.09	635.84
1085	1571711541.09	636.44
1086	1571711542.09	637.04
1087	1571711543.09	637.60
1088	1571711544.09	638.20
1089	1571711545.09	638.76
1090	1571711546.09	639.36
1091	1571711547.09	639.96
1092	1571711548.09	640.56
1093	1571711549.09	641.12
1094	1571711550.09	641.72
1095	1571711551.09	642.32
1096	1571711552.09	642.88
1097	1571711553.09	643.48
1098	1571711554.09	644.08
1099	1571711555.09	644.64
1100	1571711556.09	645.24
1101	1571711557.09	645.84
1102	1571711558.09	646.40
1103	1571711559.09	647.00
1104	1571711560.09	647.60
1105	1571711561.09	648.20
1106	1571711562.09	648.76
1107	1571711563.09	649.36
1108	1571711564.09	649.96
1109	1571711565.09	650.56
1110	1571711566.09	651.16
1111	1571711567.09	651.72
1112	1571711568.09	652.32
1113	1571711569.09	652.92
1114	1571711570.09	653.48
1115	1571711571.09	654.08
1116	1571711572.09	654.68
1117	1571711573.09	655.24
1118	1571711574.09	655.84
1119	1571711575.09	656.44
1120	1571711576.09	657.00
1121	1571711577.09	657.60
1122	1571711578.09	658.20
1123	1571711579.09	658.76
1124	1571711580.09	659.36
1125	1571711581.09	659.96
1126	1571711582.09	660.56
1127	1571711583.09	661.12
1128	1571711584.09	661.72
1129	1571711585.09	662.32
1130	1571711586.09	662.92
1131	1571711587.09	663.52
1132	1571711588.09	664.08
1133	1571711589.09	664.68
1134	1571711590.09	665.28
1135	1571711591.09	665.88
1136	1571711592.09	666.44
1137	1571711593.09	667.04
1138	1571711594.09	667.64
1139	1571711595.09	668.16
1140	1571711596.09	668.76
1141	1571711597.09	669.36
1142	1571711598.09	669.96
1143	1571711599.09	670.52
1144	1571711600.09	671.12
1145	1571711601.09	671.72
1146	1571711602.09	672.32
1147	1571711603.09	672.88
1148	1571711604.09	673.48
1149	1571711605.09	674.08
1150	1571711606.09	674.64
1151	1571711607.09	675.24
1152	1571711608.09	675.84
1153	1571711609.09	676.40
1154	1571711610.09	677.00
1155	1571711611.09	677.56
1156	1571711612.09	678.16
1157	1571711613.09	678.76
1158	1571711614.09	679.32
1159	1571711615.09	679.92
1160	1571711616.09	680.52
1161	1571711617.09	681.08
1162	1571711618.09	681.68
1163	1571711619.09	682.24
1164	1571711620.09	682.84
1165	1571711621.09	683.44
1166	1571711622.09	684.00
1167	1571711623.09	684.60
1168	1571711624.09	685.20
1169	1571711625.09	685.76
1170	1571711626.09	686.36
1171	1571711627.09	686.92
1172	1571711628.09	687.52
1173	1571711629.09	688.08
1174	1571711630.09	688.68
1175	1571711631.09	689.24
1176	1571711632.09	689.84
1177	1571711633.09	690.40
1178	1571711634.09	691.00
1179	1571711635.09	691.60
1180	1571711636.09	692.16
1181	1571711637.09	692.76
1182	1571711638.09	693.32
1183	1571711639.09	693.92
1184	1571711640.09	694.48
1185	1571711641.09	695.08
1186	1571711642.09	695.68
1187	1571711643.09	696.24
1188	1571711644.09	696.84
1189	1571711645.09	697.40
1190	1571711646.09	698.00
1191	1571711647.09	698.56
1192	1571711648.09	699.16
1193	1571711649.09	699.76
1194	1571711650.09	700.32
1195	1571711651.09	700.92
1196	1571711652.09	701.48
1197	1571711653.09	702.08
1198	1571711654.09	702.68
1199	1571711655.09	703.24
1200	1571711656.09	703.84
1201	1571711657.09	704.40
1202	1571711658.09	705.00
1203	1571711659.09	705.60
1204	1571711660.09	706.16
1205	1571711661.09	706.76
1206	1571711662.09	707.32
1207	1571711663.09	707.92
1208	1571711664.09	708.48
1209	1571711665.09	709.08
1210	1571711666.09	709.68
1211	1571711667.09	710.24
1212	1571711668.09	710.84
1213	1571711669.09	711.40
1214	1571711670.09	712.00
1215	1571711671.09	712.56
1216	1571711672.09	713.16
1217	1571711673.09	713.72
1218	1571711674.09	714.32
1219	1571711675.09	714.88
1220	1571711676.09	715.48
1221	1571711677.09	716.04
1222	1571711678.09	716.64
1223	1571711679.09	717.20
1224	1571711680.09	717.80
1225	1571711681.09	718.36
1226	1571711682.09	718.96
1227	1571711683.09	719.52
1228	1571711684.09	720.08
1229	1571711685.09	720.68
1230	1571711686.09	721.24
1231	1571711687.09	721.84
1232	1571711688.09	722.40
1233	1571711689.09	723.00
1234	1571711690.09	723.56
1235	1571711691.09	724.12
1236	1571711692.09	724.72
1237	1571711693.09	725.28
1238	1571711694.09	725.88
1239	1571711695.09	726.44
1240	1571711696.09	727.00
1241	1571711697.09	727.60
1242	1571711698.09	728.16
1243	1571711699.09	728.76
1244	1571711700.09	729.32
1245	1571711701.09	729.92
1246	1571711702.09	730.48
1247	1571711703.09	731.08
1248	1571711704.09	731.64
1249	1571711705.09	732.20
1250	1571711706.09	732.80
1251	1571711707.09	733.36
1252	1571711708.09	733.96
1253	1571711709.09	734.52
1254	1571711710.09	735.08
1255	1571711711.09	735.68
1256	1571711712.09	736.24
1257	1571711713.09	736.84
1258	1571711714.09	737.44
1259	1571711715.09	738.00
1260	1571711716.09	738.56
1261	1571711717.09	739.16
1262	1571711718.09	739.72
1263	1571711719.09	740.32
1264	1571711720.09	740.88
1265	1571711721.09	741.44
1266	1571711722.09	742.00
1267	1571711723.09	742.08
1268	1571711724.09	742.12
1269	1571711725.09	743.52
1270	1571711726.09	744.08
1271	1571711727.09	744.64
1272	1571711728.09	745.20
1273	1571711729.09	745.80
1274	1571711730.09	746.40
1275	1571711731.09	746.96
1276	1571711732.09	747.56
1277	1571711733.09	748.12
1278	1571711734.09	748.72
1279	1571711735.09	749.28
1280	1571711736.09	749.88
1281	1571711737.09	750.44
1282	1571711738.09	751.04
1283	1571711739.09	751.60
1284	1571711740.09	752.20
1285	1571711741.09	752.76
1286	1571711742.09	753.36
1287	1571711743.09	753.92
1288	1571711744.09	754.52
1289	1571711745.09	755.08
1290	1571711746.09	755.64
1291	1571711747.09	756.24
1292	1571711748.09	756.80
1293	1571711749.09	757.40
1294	1571711750.09	757.96
1295	1571711751.09	758.52
1296	1571711752.09	759.12
1297	1571711753.09	759.68
1298	1571711754.09	760.28
1299	1571711755.09	760.84
1300	1571711756.09	761.40
1301	1571711757.09	762.00
1302	1571711758.09	762.56
1303	1571711759.09	763.16
1304	1571711760.09	763.72
1305	1571711761.09	764.32
1306	1571711762.09	764.88
1307	1571711763.09	765.48
1308	1571711764.09	766.04
1309	1571711765.09	766.60
1310	1571711766.09	767.16
1311	1571711767.09	767.76
1312	1571711768.09	768.33
1313	1571711769.09	768.90
1314	1571711770.09	769.47
1315	1571711771.09	770.04
1316	1571711772.09	770.61
1317	1571711773.09	771.18
1318	1571711774.09	771.75
1319	1571711775.09	772.32
1320	1571711776.09	772.89
1321	1571711777.09	773.46
1322	1571711778.09	774.03
1323	1571711779.09	774.60
1324	1571711780.09	775.17
1325	1571711781.09	775.74
1326	1571711782.09	776.31
1327	1571711783.09	776.88
1328	1571711784.09	777.45
1329	1571711785.09	778.02
1330	1571711786.09	778.59
1331	1571711787.09	779.16
1332	1571711788.09	779.73
1333	1571711789.09	780.30
1334	1571711790.09	780.87
1335	1571711791.09	781.44
1336	1571711792.09	782.01
1337	1571711793.09	782.58
1338	1571711794.09	783.15
1339	1571711795.09	783.72
1340	1571711796.09	784.29
1341	1571711797.09	784.86
1342	1571711798.09	785.43
1343	1571711799.09	786.00
1344	1571711800.09	786.57
1345	1571711801.09	787.14
1346	1571711802.09	787.71
1347	1571711803.09	788.28
1348	1571711804.09	788.85
1349	1571711805.09	789.42
1350	1571711806.09	790.06
1351	1571711807.09	790.70
1352	1571711808.09	791.30
1353	1571711809.09	791.94
1354	1571711810.09	792.50
1355	1571711811.09	793.10
1356	1571711812.09	793.66
1357	1571711813.09	794.26
1358	1571711814.09	794.82
1359	1571711815.09	795.38
1360	1571711816.09	795.98
1361	1571711817.09	796.58
1362	1571711818.09	797.14
1363	1571711819.09	797.70
1364	1571711820.09	798.30
1365	1571711821.09	798.90
1366	1571711822.09	799.46
1367	1571711823.09	800.06
1368	1571711824.09	800.66
1369	1571711825.09	801.26
1370	1571711826.09	801.82
1371	1571711827.09	802.42
1372	1571711828.09	803.02
1373	1571711829.09	803.62
1374	1571711830.09	804.22
1375	1571711831.09	804.82
1376	1571711832.09	805.42
1377	1571711833.09	806.02
1378	1571711834.09	806.62
1379	1571711835.09	807.22
1380	1571711836.09	807.82
1381	1571711837.09	808.42
1382	1571711838.09	809.02
1383	1571711839.09	809.62
1384	1571711840.09	810.22
1385	1571711841.09	810.82
1386	1571711842.09	811.42
1387	1571711843.09	811.98
1388	1571711844.09	812.58
1389	1571711845.09	813.18
1390	1571711846.09	813.82
1391	1571711847.09	814.38
1392	1571711848.09	814.98
1393	1571711849.09	815.62
1394	1571711850.09	816.22
1395	1571711851.09	816.78
1396	1571711852.09	817.38
1397	1571711853.09	817.98
1398	1571711854.09	818.58
1399	1571711855.09	819.18
1400	1571711856.09	819.78
1401	1571711857.09	820.38
1402	1571711858.09	820.98
1403	1571711859.09	821.58
1404	1571711860.09	822.18
1405	1571711861.09	822.78
1406	1571711862.09	823.38
1407	1571711863.09	823.98
1408	1571711864.09	824.58
1409	1571711865.09	825.18
1410	1571711866.09	825.82
1411	1571711867.09	826.38
1412	1571711868.09	827.02
1413	1571711869.09	827.62
1414	1571711870.09	828.22
1415	1571711871.09	828.82
1416	1571711872.09	829.42
1417	1571711873.09	830.02
1418	1571711874.09	830.62
1419	1571711875.09	831.22
1420	1571711876.09	831.82
1421	1571711877.09	832.42
1422	1571711878.09	833.02
1423	1571711879.09	833.62
1424	1571711880.09	834.22
1425	1571711881.09	834.82
1426	1571711882.09	835.42
1427	1571711883.09	836.02
1428	1571711884.09	836.62
1429	1571711885.09	837.26
1430	1571711886.09	837.86
1431	1571711887.09	838.46
1432	1571711888.09	839.06
1433	1571711889.09	839.66
1434	1571711890.09	840.26
1435	1571711891.09	840.86
1436	1571711892.09	841.50
1437	1571711893.09	842.10
1438	1571711894.09	842.70
1439	1571711895.09	843.30
1440	1571711896.09	843.90
1441	1571711897.09	844.50
1442	1571711898.09	845.10
1443	1571711899.09	845.70
1444	1571711900.09	846.34
1445	1571711901.09	846.94
1446	1571711902.09	847.54
1447	1571711903.09	848.18
1448	1571711904.09	848.78
1449	1571711905.09	849.38
1450	1571711906.09	849.98
1451	1571711907.09	850.58
1452	1571711908.09	851.18
1453	1571711909.09	851.78
1454	1571711910.09	852.42
1455	1571711911.09	853.02
1456	1571711912.09	853.62
1457	1571711913.09	854.22
1458	1571711914.09	854.86
1459	1571711915.09	855.46
1460	1571711916.09	856.06
1461	1571711917.09	856.66
1462	1571711918.09	857.30
1463	1571711919.09	857.94
1464	1571711920.09	858.54
1465	1571711921.09	859.18
1466	1571711922.09	859.78
1467	1571711923.09	860.38
1468	1571711924.09	860.98
1469	1571711925.09	861.58
1470	1571711926.09	862.18
1471	1571711927.09	862.78
1472	1571711928.09	863.42
1473	1571711929.09	864.02
1474	1571711930.09	864.62
1475	1571711931.09	865.26
1476	1571711932.09	865.90
1477	1571711933.09	866.50
1478	1571711934.09	867.14
1479	1571711935.09	867.78
1480	1571711936.09	868.42
1481	1571711937.09	869.02
1482	1571711938.09	869.70
1483	1571711939.09	870.34
1484	1571711940.09	870.94
1485	1571711941.09	871.62
1486	1571711942.09	872.26
1487	1571711943.09	872.90
1488	1571711944.09	873.50
1489	1571711945.09	874.18
1490	1571711946.09	874.82
1491	1571711947.09	875.42
1492	1571711948.09	875.98
1493	1571711949.09	876.66
1494	1571711950.09	877.30
1495	1571711951.09	877.90
1496	1571711952.09	878.54
1497	1571711953.09	879.14
1498	1571711954.09	879.78
1499	1571711955.09	880.38
1500	1571711956.09	881.02
1501	1571711957.09	881.66
1502	1571711958.09	882.26
1503	1571711959.09	882.86
1504	1571711960.09	883.50
1505	1571711961.09	884.10
1506	1571711962.09	884.74
1507	1571711963.09	885.34
1508	1571711964.09	885.94
1509	1571711965.09	886.58
1510	1571711966.09	887.14
1511	1571711967.09	887.78
1512	1571711968.09	888.38
1513	1571711969.09	888.98
1514	1571711970.09	889.62
1515	1571711971.09	890.18
1516	1571711972.09	890.78
1517	1571711973.09	891.38
1518	1571711974.09	891.98
1519	1571711975.09	892.58
1520	1571711976.09	893.22
1521	1571711977.09	893.82
1522	1571711978.09	894.42
1523	1571711979.09	895.02
1524	1571711980.09	895.66
1525	1571711981.09	896.26
1526	1571711982.09	896.90
1527	1571711983.09	897.50
1528	1571711984.09	898.06
1529	1571711985.09	898.70
1530	1571711986.09	899.30
1531	1571711987.09	899.94
1532	1571711988.09	900.54
1533	1571711989.09	901.14
1534	1571711990.09	901.78
1535	1571711991.09	902.38
1536	1571711992.09	902.98
1537	1571711993.09	903.62
1538	1571711994.09	904.26
1539	1571711995.09	904.86
1540	1571711996.09	905.50
1541	1571711997.09	906.10
1542	1571711998.09	906.74
1543	1571711999.09	907.38
1544	1571712000.09	908.02
1545	1571712001.09	908.66
1546	1571712002.09	909.26
1547	1571712003.09	909.90
1548	1571712004.09	910.54
1549	1571712005.09	911.18
1550	1571712006.09	911.82
1551	1571712007.09	912.46
1552	1571712008.09	913.10
1553	1571712009.09	913.74
1554	1571712010.09	914.38
1555	1571712011.09	915.02
1556	1571712012.09	915.66
1557	1571712013.09	916.30
1558	1571712014.09	916.94
1559	1571712015.09	917.58
1560	1571712016.09	918.26
1561	1571712017.09	918.90
1562	1571712018.09	919.62
1563	1571712019.09	920.78
1564	1571712020.09	921.94
1565	1571712021.09	922.70
1566	1571712022.09	923.46
1567	1571712023.09	924.18
1568	1571712024.09	924.86
1569	1571712025.09	925.54
1570	1571712026.09	926.18
1571	1571712027.09	926.82
1572	1571712028.09	927.46
1573	1571712029.09	928.10
1574	1571712030.09	928.70
1575	1571712031.09	929.30
1576	1571712032.09	929.90
1577	1571712033.09	930.54
1578	1571712034.09	931.14
1579	1571712035.09	931.78
1580	1571712036.09	932.38
1581	1571712037.09	932.98
1582	1571712038.09	933.62
1583	1571712039.09	934.22
1584	1571712040.09	934.86
1585	1571712041.09	935.50
1586	1571712042.09	936.10
1587	1571712043.09	936.74
1588	1571712044.09	937.34
1589	1571712045.09	937.98
1590	1571712046.09	938.58
1591	1571712047.09	939.22
1592	1571712048.09	939.82
1593	1571712049.09	940.42
1594	1571712050.09	941.06
1595	1571712051.09	941.66
1596	1571712052.09	942.30
1597	1571712053.09	942.90
1598	1571712054.09	943.50
1599	1571712055.09	944.14
1600	1571712056.09	944.74
1601	1571712057.09	945.34
1602	1571712058.09	945.98
1603	1571712059.09	946.58
1604	1571712060.09	947.22
1605	1571712061.09	947.82
1606	1571712062.09	948.46
1607	1571712063.09	949.06
1608	1571712064.09	949.66
1609	1571712065.09	950.30
1610	1571712066.09	950.90
1611	1571712067.09	951.50
1612	1571712068.09	952.14
1613	1571712069.09	952.74
1614	1571712070.09	953.38
1615	1571712071.09	953.98
1616	1571712072.09	954.58
1617	1571712073.09	955.18
1618	1571712074.09	955.82
1619	1571712075.09	956.42
1620	1571712076.09	957.02
1621	1571712077.09	957.66
1622	1571712078.09	958.26
1623	1571712079.09	958.90
1624	1571712080.09	959.50
1625	1571712081.09	960.14
1626	1571712082.09	960.74
1627	1571712083.09	961.34
1628	1571712084.09	961.98
1629	1571712085.09	962.62
1630	1571712086.09	963.22
1631	1571712087.09	963.82
1632	1571712088.09	964.46
1633	1571712089.09	965.06
1634	1571712090.09	965.66
1635	1571712091.09	966.26
1636	1571712092.09	966.86
1637	1571712093.09	967.50
1638	1571712094.09	968.10
1639	1571712095.09	968.70
1640	1571712096.09	969.34
1641	1571712097.09	969.94
1642	1571712098.09	970.58
1643	1571712099.09	971.18
1644	1571712100.09	971.78
1645	1571712101.09	972.38
1646	1571712102.09	973.02
1647	1571712103.09	973.66
1648	1571712104.09	974.26
1649	1571712105.09	974.82
1650	1571712106.09	975.46
1651	1571712107.09	976.06
1652	1571712108.09	976.70
1653	1571712109.09	977.30
1654	1571712110.09	977.90
1655	1571712111.09	978.54
1656	1571712112.09	979.10
1657	1571712113.09	979.74
1658	1571712114.09	980.34
1659	1571712115.09	980.94
1660	1571712116.09	981.54
1661	1571712117.09	982.14
1662	1571712118.09	982.78
1663	1571712119.09	983.38
1664	1571712120.09	984.02
1665	1571712121.09	984.62
1666	1571712122.09	985.26
1667	1571712123.09	985.86
1668	1571712124.09	986.50
1669	1571712125.09	987.10
1670	1571712126.09	987.74
1671	1571712127.09	988.38
1672	1571712128.09	989.06
1673	1571712129.09	989.70
1674	1571712130.09	990.30
1675	1571712131.09	990.90
1676	1571712132.09	991.50
1677	1571712133.09	992.14
1678	1571712134.09	992.78
1679	1571712135.09	993.38
1680	1571712136.09	994.02
1681	1571712137.09	994.62
1682	1571712138.09	995.22
1683	1571712139.09	995.86
1684	1571712140.09	996.46
1685	1571712141.09	997.06
1686	1571712142.09	997.66
1687	1571712143.09	998.30
1688	1571712144.09	998.90
1689	1571712145.09	999.54
1690	1571712146.09	1000.14
1691	1571712147.09	1000.74
1692	1571712148.09	1001.38
1693	1571712149.09	1001.98
1694	1571712150.09	1002.58
1695	1571712151.09	1003.18
1696	1571712152.09	1003.78
1697	1571712153.09	1004.42
1698	1571712154.09	1005.02
1699	1571712155.09	1005.62
1700	1571712156.09	1006.26
1701	1571712157.09	1006.86
1702	1571712158.09	1007.50
1703	1571712159.09	1008.10
1704	1571712160.09	1008.70
1705	1571712161.09	1009.34
1706	1571712162.09	1009.94
1707	1571712163.09	1010.58
1708	1571712164.09	1011.18
1709	1571712165.09	1011.82
1710	1571712166.09	1012.42
1711	1571712167.09	1013.02
1712	1571712168.09	1013.62
1713	1571712169.09	1014.26
1714	1571712170.09	1014.86
1715	1571712171.09	1015.46
1716	1571712172.09	1016.10
1717	1571712173.09	1016.70
1718	1571712174.09	1017.30
1719	1571712175.09	1017.90
1720	1571712176.09	1018.54
1721	1571712177.09	1019.18
1722	1571712178.09	1019.78
1723	1571712179.09	1020.42
1724	1571712180.09	1021.02
1725	1571712181.09	1021.66
1726	1571712182.09	1022.26
1727	1571712183.09	1022.90
1728	1571712184.09	1023.50
1729	1571712185.09	1024.10
1730	1571712186.09	1024.74
1731	1571712187.09	1025.38
1732	1571712188.09	1025.98
1733	1571712189.09	1026.58
1734	1571712190.09	1027.22
1735	1571712191.09	1027.82
1736	1571712192.09	1028.46
1737	1571712193.09	1029.06
1738	1571712194.09	1029.66
1739	1571712195.09	1030.30
1740	1571712196.09	1030.90
1741	1571712197.09	1031.54
1742	1571712198.09	1032.14
1743	1571712199.09	1032.74
1744	1571712200.09	1033.38
1745	1571712201.09	1034.02
1746	1571712202.09	1034.62
1747	1571712203.09	1035.22
1748	1571712204.09	1035.82
1749	1571712205.09	1036.46
1750	1571712206.09	1037.06
1751	1571712207.09	1037.70
1752	1571712208.09	1038.30
1753	1571712209.09	1038.94
1754	1571712210.09	1039.54
1755	1571712211.09	1040.18
1756	1571712212.09	1040.82
1757	1571712213.09	1041.42
1758	1571712214.09	1042.06
1759	1571712215.09	1042.70
1760	1571712216.09	1043.30
1761	1571712217.09	1043.94
1762	1571712218.09	1044.54
1763	1571712219.09	1045.18
1764	1571712220.09	1045.78
1765	1571712221.09	1046.38
1766	1571712222.09	1047.02
1767	1571712223.09	1047.62
1768	1571712224.09	1048.26
1769	1571712225.09	1048.86
1770	1571712226.09	1049.46
1771	1571712227.09	1050.10
1772	1571712228.09	1050.74
1773	1571712229.09	1051.34
1774	1571712230.09	1051.98
1775	1571712231.09	1052.58
1776	1571712232.09	1053.22
